Age,Gender,Education Level,Job Title,Years of Experience,Salary
33,Female,Master's Degree,Content Marketing Manager,6,75000
33,Female,PhD,Financial Manager,6,75000
29,Female,Bachelor's Degree,Sales Director,6,75000
36,Male,Bachelor's Degree,Sales Director,6,75000
36,Male,Bachelor's Degree,Sales Director,6,75000
36,Male,Bachelor's Degree,Sales Director,6,75000
36,Male,Bachelor's Degree,Sales Director,6,75000
36,Male,Bachelor's Degree,Sales Director,6,75000
36,Male,Bachelor's Degree,Sales Representative,6,75000
36,Male,Bachelor's Degree,Sales Director,6,75000
36,Male,Bachelor's Degree,Sales Director,6,75000
36,Male,Bachelor's Degree,Sales Director,6,75000
36,Male,Bachelor's Degree,Sales Director,6,75000
36,Male,Bachelor's Degree,Sales Director,6,75000
36,Male,Bachelor's Degree,Sales Director,6,75000
30,Male,Bachelor's Degree,Sales Manager,6,75000
37,Male,Bachelor's Degree,Junior Sales Representative,6,75000
37,Male,Bachelor's Degree,Junior Sales Representative,6,75000
37,Male,Bachelor's Degree,Junior Sales Representative,6,75000
37,Male,Bachelor's Degree,Junior Sales Representative,6,75000
26,Male,Bachelor's Degree,Back end Developer,3,75072
26,Male,Bachelor's Degree,Back end Developer,3,75072
26,Male,Master's Degree,Front end Developer,4,75656
27,Female,Master's Degree,Front end Developer,4,75969
28,Male,Master's Degree,Front end Developer,5,76742
28,Male,Master's Degree,Front end Developer,5,76742
26,Female,Master's Degree,Front end Developer,4,76898
32,Female,Master's Degree,Marketing Manager,6,77000
32,Female,Master's Degree,Marketing Manager,6,77000
32,Female,Master's Degree,Marketing Manager,6,77000
32,Female,Master's Degree,Marketing Manager,6,77000
32,Female,Master's Degree,Marketing Manager,6,77000
32,Female,Master's Degree,Marketing Manager,6,77000
32,Female,Master's Degree,Marketing Manager,6,77000
32,Female,Master's Degree,Marketing Manager,6,77000
28,Male,Bachelor's Degree,Full Stack Engineer,4,77606
28,Male,Bachelor's Degree,Full Stack Engineer,4,77606
28,Male,Bachelor's Degree,Full Stack Engineer,4,77606
28,Female,Bachelor's Degree,Back end Developer,5,77766
27,Female,Master's Degree,Front end Developer,5,78354
27,Female,Master's Degree,Front end Developer,5,78354
26,Male,Bachelor's Degree,Full Stack Engineer,4,79652
27,Male,High School,Back end Developer,4,79767
31,Male,Bachelor's Degree,Sales Manager,4,80000
34,Female,Master's Degree,Business Analyst,5,80000
34,Female,Master's Degree,UX Designer,5,80000
40,Female,Bachelor's Degree,HR Manager,12,80000
41,Female,Master's Degree,Data Analyst,13,80000
40,Female,Bachelor's Degree,HR Generalist,15,80000
39,Female,Master's Degree,Senior Project Coordinator,13,80000
38,Male,Bachelor's Degree,Customer Service Manager,11,80000
38,Female,Bachelor's Degree,Senior Accountant,10,80000
35,Male,Bachelor's Degree,Senior Marketing Coordinator,7,80000
38,Female,Bachelor's Degree,Senior Human Resources Coordinator,10,80000
34,Female,Master's Degree,Senior Financial Advisor,6,80000
29,Male,Bachelor's Degree,Front end Developer,3,80000
27,Male,Bachelor's Degree,Front end Developer,3,80000
27,Male,Bachelor's Degree,Front end Developer,3,80000
28,Female,Bachelor's Degree,Front end Developer,3,80000
27,Male,Bachelor's Degree,Front end Developer,3,80000
28,Female,Bachelor's Degree,Front end Developer,3,80000
29,Male,Bachelor's Degree,Front end Developer,3,80000
27,Male,Bachelor's Degree,Front end Developer,3,80000
27,Male,Bachelor's Degree,Front end Developer,3,80000
28,Female,Bachelor's Degree,Front end Developer,3,80000
27,Male,Bachelor's Degree,Front end Developer,3,80000
27,Male,Bachelor's Degree,Front end Developer,3,80000
27,Male,Bachelor's Degree,Front end Developer,3,80000
28,Female,Bachelor's Degree,Front end Developer,3,80000
27,Male,Bachelor's Degree,Front end Developer,3,80000
27,Male,Bachelor's Degree,Front end Developer,3,80000
28,Female,Bachelor's Degree,Front end Developer,3,80000
27,Male,Bachelor's Degree,Front end Developer,3,80000
27,Male,Bachelor's Degree,Front end Developer,3,80000
27,Male,Bachelor's Degree,Front end Developer,3,80000
27,Male,Bachelor's Degree,Front end Developer,3,80000
27,Male,Bachelor's Degree,Front end Developer,3,80000
27,Female,Bachelor's Degree,Back end Developer,3,80000
27,Female,Bachelor's Degree,Back end Developer,3,80000
27,Male,Bachelor's Degree,Back end Developer,3,80000
27,Male,Bachelor's Degree,Back end Developer,3,80000
27,Male,Bachelor's Degree,Back end Developer,3,80000
27,Male,Bachelor's Degree,Back end Developer,3,80000
27,Male,Bachelor's Degree,Back end Developer,3,80000
27,Male,Bachelor's Degree,Back end Developer,3,80000
27,Male,Bachelor's Degree,Back end Developer,3,80000
27,Male,Bachelor's Degree,Back end Developer,3,80000
27,Male,Bachelor's Degree,Back end Developer,3,80000
27,Male,Bachelor's Degree,Back end Developer,3,80000
27,Male,Bachelor's Degree,Back end Developer,3,80000
27,Male,Bachelor's Degree,Back end Developer,3,80000
27,Male,Bachelor's Degree,Back end Developer,3,80000
27,Male,Bachelor's Degree,Back end Developer,3,80000
27,Male,Bachelor's Degree,Back end Developer,3,80000
27,Male,Bachelor's Degree,Back end Developer,3,80000
27,Male,Bachelor's Degree,Back end Developer,3,80000
27,Male,Bachelor's Degree,Back end Developer,3,80000
27,Male,Bachelor's Degree,Back end Developer,3,80000
27,Male,Bachelor's Degree,Back end Developer,3,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Female,Bachelor's Degree,Software Developer,5,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Software Engineer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
30,Female,Bachelor's Degree,Software Engineer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
29,Male,Bachelor's Degree,Front End Developer,4,80000
28,Male,Master's Degree,Web Developer,5,80000
32,Female,Master's Degree,Senior HR Generalist,7,80000
27,Female,Master's Degree,Director of HR,5,80000
35,Male,Bachelor's Degree,Web Developer,6,80000
32,Female,Master's Degree,Senior Human Resources Manager,6,80000
32,Female,Master's Degree,Senior Human Resources Manager,6,80000
32,Female,Master's Degree,Senior Human Resources Manager,6,80000
32,Female,Master's Degree,Senior Human Resources Manager,6,80000
27,Female,Master's Degree,Director of HR,5,80000
35,Male,Bachelor's Degree,Web Developer,6,80000
32,Female,Master's Degree,Senior Human Resources Manager,6,80000
32,Female,Master's Degree,Senior Human Resources Manager,6,80000
32,Female,Master's Degree,Senior Human Resources Manager,6,80000
32,Female,Master's Degree,Senior Human Resources Manager,6,80000
31,Male,Bachelor's Degree,Software Engineer,5,80000
29,Male,Bachelor's Degree,Software Developer,5,80000
29,Male,Bachelor's Degree,Software Developer,5,80000
29,Male,Bachelor's Degree,Software Developer,5,80000
29,Male,Bachelor's Degree,Software Developer,5,80000
29,Male,Bachelor's Degree,Software Developer,5,80000
29,Male,Bachelor's Degree,Software Developer,5,80000
29,Male,Bachelor's Degree,Software Developer,5,80000
29,Male,Bachelor's Degree,Software Developer,5,80000
35,Female,Master's Degree,Senior HR Generalist,8,80000
33,Male,Master's Degree,Web Developer,6,80000
32,Male,Master's Degree,Web Developer,6,80000
35,Female,Master's Degree,Senior HR Generalist,8,80000
33,Male,Master's Degree,Web Developer,6,80000
32,Male,Master's Degree,Web Developer,6,80000
27,Female,Master's Degree,Content Marketing Manager,4,80000
27,Female,Master's Degree,Content Marketing Manager,4,80000
27,Female,Master's Degree,Content Marketing Manager,4,80000
27,Female,Master's Degree,Content Marketing Manager,4,80000
27,Female,Master's Degree,Content Marketing Manager,4,80000
27,Female,Master's Degree,Content Marketing Manager,4,80000
27,Female,Master's Degree,Content Marketing Manager,4,80000
27,Female,Master's Degree,Content Marketing Manager,4,80000
27,Female,Master's Degree,Content Marketing Manager,4,80000
27,Female,Master's Degree,Content Marketing Manager,4,80000
28,Male,Bachelor's Degree,Digital Marketing Manager,4,80000
29,Female,Master's Degree,Content Marketing Manager,4,80000
27,Female,Master's Degree,Content Marketing Manager,4,80000
27,Female,Master's Degree,Content Marketing Manager,4,80000
27,Female,Master's Degree,Content Marketing Manager,4,80000
27,Female,Master's Degree,Content Marketing Manager,4,80000
27,Female,Master's Degree,Content Marketing Manager,4,80000
27,Female,Master's Degree,Content Marketing Manager,4,80000
27,Female,Master's Degree,Content Marketing Manager,4,80000
27,Female,Master's Degree,Content Marketing Manager,4,80000
27,Female,Master's Degree,Content Marketing Manager,4,80000
28,Male,Bachelor's Degree,Financial Analyst,4,80000
28,Male,Bachelor's Degree,Financial Analyst,4,80000
28,Male,Bachelor's Degree,Financial Analyst,4,80000
28,Male,Bachelor's Degree,Financial Analyst,4,80000
28,Male,Bachelor's Degree,Financial Analyst,4,80000
28,Female,Master's Degree,Financial Analyst,4,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
29,Male,Bachelor's Degree,Product Manager,5,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
29,Male,Bachelor's Degree,Product Manager,5,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
29,Female,Bachelor's Degree,Product Manager,5,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
27,Male,Bachelor's Degree,Software Engineer,3,80000
45,Female,Master's Degree,Sales Manager,8,80000
41,Female,Bachelor's Degree,Sales Manager,8,80000
35,Male,PhD,Marketing Manager,8,80000
35,Male,PhD,Senior Product Marketing Manager,8,80000
35,Female,PhD,Marketing Manager,8,80000
32,Female,Bachelor's Degree,Director of Marketing,8,80000
32,Female,Bachelor's Degree,Director of Marketing,8,80000
32,Female,Bachelor's Degree,Director of Marketing,8,80000
32,Female,Bachelor's Degree,Director of Marketing,8,80000
32,Female,Bachelor's Degree,Director of Marketing,8,80000
32,Female,Bachelor's Degree,Director of Marketing,8,80000
32,Female,Bachelor's Degree,Sales Director,8,80000
35,Female,PhD,Marketing Manager,8,80000
32,Female,Bachelor's Degree,Director of Marketing,8,80000
32,Female,Bachelor's Degree,Director of Marketing,8,80000
32,Female,Bachelor's Degree,Director of Marketing,8,80000
32,Female,Bachelor's Degree,Director of Marketing,8,80000
32,Female,Bachelor's Degree,Director of Marketing,8,80000
32,Female,Bachelor's Degree,Director of Marketing,8,80000
32,Male,PhD,Senior Product Marketing Manager,8,80000
36,Female,Bachelor's Degree,Sales Executive,8,80000
33,Female,Bachelor's Degree,Director of Marketing,8,80000
33,Female,Bachelor's Degree,Director of Marketing,8,80000
33,Female,Bachelor's Degree,Director of Marketing,8,80000
27,Male,High School,Back end Developer,4,80247
27,Male,High School,Back end Developer,4,80247
27,Male,High School,Back end Developer,4,80247
27,Male,Bachelor's Degree,Back end Developer,4,82683
27,Male,Bachelor's Degree,Back end Developer,4,82683
28,Female,Master's Degree,Full Stack Engineer,4,82697
28,Female,Bachelor's Degree,Senior Project Engineer,4,82944
27,Female,Master's Degree,Full Stack Engineer,4,83577
28,Male,Master's Degree,Full Stack Engineer,5,84181
28,Male,Master's Degree,Full Stack Engineer,5,84181
28,Male,Master's Degree,Full Stack Engineer,5,84181
28,Male,Bachelor's Degree,Full Stack Engineer,5,84407
33,Male,Master's Degree,Business Intelligence Analyst,7,85000
35,Male,Bachelor's Degree,Senior Operations Analyst,7,85000
36,Female,Bachelor's Degree,Senior Marketing Specialist,8,85000
35,Female,Bachelor's Degree,Senior Marketing Analyst,8,85000
35,Male,Bachelor's Degree,Senior Operations Analyst,8,85000
35,Female,Bachelor's Degree,Senior Marketing Analyst,8,85000
35,Female,Bachelor's Degree,Senior Marketing Analyst,8,85000
35,Female,Bachelor's Degree,Senior Marketing Analyst,8,85000
35,Female,Bachelor's Degree,Senior Marketing Analyst,8,85000
35,Female,Bachelor's Degree,Senior Marketing Analyst,8,85000
29,Female,Bachelor's Degree,Back end Developer,3,85000
29,Female,Bachelor's Degree,Front end Developer,3,85000
27,Male,Bachelor's Degree,Back end Developer,3,85000
27,Male,Bachelor's Degree,Back end Developer,3,85000
27,Male,Bachelor's Degree,Back end Developer,3,85000
27,Male,Bachelor's Degree,Back end Developer,3,85000
27,Male,Bachelor's Degree,Back end Developer,3,85000
27,Male,Bachelor's Degree,Back end Developer,3,85000
36,Female,Master's Degree,Web Developer,7,85000
36,Female,Master's Degree,Web Developer,7,85000
36,Female,Master's Degree,Web Developer,7,85000
36,Female,Master's Degree,Web Developer,7,85000
36,Female,Master's Degree,Web Developer,7,85000
36,Female,Master's Degree,Web Developer,7,85000
36,Female,Master's Degree,Web Developer,7,85000
36,Female,Master's Degree,Web Developer,7,85000
36,Female,Master's Degree,Web Developer,7,85000
36,Female,Master's Degree,Web Developer,7,85000
36,Female,Master's Degree,Marketing Coordinator,8,85000
36,Female,Master's Degree,Marketing Coordinator,8,85000
36,Female,Master's Degree,Marketing Coordinator,8,85000
36,Female,Master's Degree,Marketing Coordinator,8,85000
36,Female,Master's Degree,Marketing Coordinator,8,85000
36,Female,Master's Degree,Marketing Coordinator,8,85000
36,Female,Master's Degree,Marketing Coordinator,8,85000
35,Female,Master's Degree,Marketing Coordinator,8,85000
35,Female,Master's Degree,Marketing Coordinator,8,85000
35,Female,Master's Degree,Marketing Coordinator,8,85000
35,Female,Master's Degree,Marketing Coordinator,8,85000
35,Female,Master's Degree,Marketing Coordinator,8,85000
35,Female,Master's Degree,Marketing Coordinator,8,85000
35,Female,Master's Degree,Marketing Coordinator,8,85000
33,Male,Bachelor's Degree,Operations Manager,7,85000
33,Male,Bachelor's Degree,Operations Manager,7,85000
33,Male,Bachelor's Degree,Operations Manager,7,85000
